mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line
43	43	171	171	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1277										21
44	44	172	172	0.0	0	0	Spanner	4/4	1	1	0														
44	44	172	172	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1278										
44	44	345/2	345/2	0.125	1/8	1/8	Chord	4/4	1	1	1/32		1/32	1	1279										
44	44	1381/8	1381/8	0.0625	5/32	5/32	Chord	4/4	1	1	1/64		1/64	1	1280									154	
44	44	2763/16	2763/16	0.0625	11/64	11/64	Chord	4/4	1	1	1/64		1/64	1	1281									154	
44	44	691/4	691/4	0.0625	3/16	3/16	Chord	4/4	1	1	1/64		1/64	1	1282									154	
44	44	2765/16	2765/16	0.0625	13/64	13/64	Chord	4/4	1	1	1/64		1/64	1	1283									154	
44	44	1383/8	1383/8	0.0625	7/32	7/32	Chord	4/4	1	1	1/64		1/64	1	1284									154	
44	44	2767/16	2767/16	0.0625	15/64	15/64	Chord	4/4	1	1	1/64		1/64	1	1285										
44	44	173	173	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1286										
44	44	693/4	693/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1287		articStaccatoAbove							155	
44	44	347/2	347/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1288		articStaccatoAbove							155	
44	44	695/4	695/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1289		articStaccatoAbove								
44	44	174	174	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1290		ornamentTurn								
44	44	349/2	349/2	0.0	5/8	5/8	Dynamic	4/4	1	1	0					sf									
44	44	349/2	349/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1291										
44	44	175	175	0.125	3/4	3/4	Chord	4/4	1	1	1/32		1/32	1	1292										
44	44	1401/8	1401/8	0.0	25/32	25/32	Dynamic	4/4	1	1	0					p									
44	44	1401/8	1401/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32		1/32	1	1293		articStaccatoBelow							156	
44	44	701/4	701/4	0.125	13/16	13/16	Chord	4/4	1	1	1/32		1/32	1	1294		articStaccatoBelow							156	
44	44	1403/8	1403/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32		1/32	1	1295		articStaccatoBelow							156	
44	44	351/2	351/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32		1/32	1	1296		articStaccatoBelow							156	
44	44	1405/8	1405/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32		1/32	1	1297		articStaccatoBelow							156	
44	44	703/4	703/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	1298		articStaccatoBelow							156	
44	44	1407/8	1407/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	1299		articStaccatoBelow								
44	44	174	174	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	1300										
44	44	175	175	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1301										
44	44	172	172	0.0	0	0	Dynamic	4/4	2	1	0					p									
44	44	172	172	0.0	0	0	Spanner	4/4	2	1	0														
44	44	172	172	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1302										
44	44	689/4	689/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1303										
44	44	345/2	345/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1304										
44	44	691/4	691/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1305										
44	44	173	173	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1306										
44	44	693/4	693/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1307										
44	44	347/2	347/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1308										
44	44	695/4	695/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1309										
44	44	174	174	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1310										
44	44	697/4	697/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1311										
44	44	349/2	349/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1312										
44	44	699/4	699/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1313										
44	44	175	175	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1314										
44	44	701/4	701/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1315										
44	44	351/2	351/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1316										
44	44	703/4	703/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1317										
45	45	176	176	0.0	0	0	Dynamic	4/4	1	1	0					f									
45	45	176	176	0.875	0	0	Chord	4/4	1	1	7/32		1/8	7/4	1318										
45	45	1415/8	1415/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	1319										
45	45	177	177	0.875	1/4	1/4	Chord	4/4	1	1	7/32		1/8	7/4	1320										
45	45	1423/8	1423/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	1321										
45	45	178	178	0.375	1/2	1/2	Chord	4/4	1	1	3/32		1/16	3/2	1322		ornamentTurn								
45	45	1427/8	1427/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32		1/32	1	1323										
45	45	357/2	357/2	0.08333333333333333	5/8	5/8	Chord	4/4	1	1	1/48		1/32	2/3	1324									157	
45	45	2143/12	2143/12	0.08333333333333333	31/48	31/48	Chord	4/4	1	1	1/48		1/32	2/3	1325									157	
45	45	536/3	536/3	0.08333333333333333	2/3	2/3	Chord	4/4	1	1	1/48		1/32	2/3	1326										
45	45	715/4	715/4	0.0625	11/16	11/16	Chord	4/4	1	1	1/64		1/64	1	1327									158	
45	45	2861/16	2861/16	0.0625	45/64	45/64	Chord	4/4	1	1	1/64		1/64	1	1328									158	
45	45	1431/8	1431/8	0.0625	23/32	23/32	Chord	4/4	1	1	1/64		1/64	1	1329									158	
45	45	2863/16	2863/16	0.0625	47/64	47/64	Chord	4/4	1	1	1/64		1/64	1	1330										
45	45	179	179	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1331										
45	45	359/2	359/2	0.0	7/8	7/8	Dynamic	4/4	1	1	0					p									
45	45	359/2	359/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32		1/32	1	1332		articStaccatoAbove							159	
45	45	1437/8	1437/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32		1/32	1	1333		articStaccatoAbove							159	
45	45	719/4	719/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	1334		articStaccatoAbove							159	
45	45	1439/8	1439/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	1335		articStaccatoAbove								
45	45	705/4	705/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	1336										
45	45	353/2	353/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16		1/16	1	1337										
45	45	707/4	707/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16		1/16	1	1338										
45	45	709/4	709/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	1339										
45	45	355/2	355/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16		1/16	1	1340										
45	45	711/4	711/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	1341										
45	45	178	178	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	1342										
45	45	176	176	0.0	0	0	Dynamic	4/4	2	1	0					f									
45	45	176	176	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1343										
45	45	177	177	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1344										
45	45	178	178	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1345										
46	46	180	180	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1346										
46	46	361/2	361/2	0.125	1/8	1/8	Chord	4/4	1	1	1/32		1/32	1	1347		articStaccatoAbove							160	
46	46	1445/8	1445/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32		1/32	1	1348		articStaccatoAbove							160	
46	46	723/4	723/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	1349		articStaccatoAbove							160	
46	46	1447/8	1447/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	1350		articStaccatoAbove								
46	46	181	181	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1351										
46	46	363/2	363/2	0.125	3/8	3/8	Chord	4/4	1	1	1/32		1/32	1	1352		articStaccatoAbove							161	
46	46	1453/8	1453/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32		1/32	1	1353		articStaccatoAbove							161	
46	46	727/4	727/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	1354		articStaccatoAbove							161	
46	46	1455/8	1455/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	1355		articStaccatoAbove								
46	46	182	182	0.0	1/2	1/2	Dynamic	4/4	1	1	0					f									
46	46	182	182	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	1356		ornamentTurn							162	
46	46	731/4	731/4	0.1875	11/16	11/16	Chord	4/4	1	1	3/64		1/32	3/2	1357									162	
46	46	2927/16	2927/16	0.0625	47/64	47/64	Chord	4/4	1	1	1/64		1/64	1	1358										
46	46	183	183	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1359										
46	46	367/2	367/2	0.0	7/8	7/8	Dynamic	4/4	1	1	0					p									
46	46	367/2	367/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32		1/32	1	1360		articStaccatoBelow							163	
46	46	1469/8	1469/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32		1/32	1	1361		articStaccatoBelow							163	
46	46	735/4	735/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	1362		articStaccatoBelow							163	
46	46	1471/8	1471/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	1363		articStaccatoBelow								
46	46	180	180	0.0	0	0	Dynamic	4/4	2	1	0					p									
46	46	180	180	0.125	0	0	Chord	4/4	2	1	1/32		1/32	1	1364		articStaccatoAbove							164	
46	46	1441/8	1441/8	0.125	1/32	1/32	Chord	4/4	2	1	1/32		1/32	1	1365		articStaccatoAbove							164	
46	46	721/4	721/4	0.125	1/16	1/16	Chord	4/4	2	1	1/32		1/32	1	1366		articStaccatoAbove							164	
46	46	1443/8	1443/8	0.125	3/32	3/32	Chord	4/4	2	1	1/32		1/32	1	1367		articStaccatoAbove								
46	46	361/2	361/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1368										
46	46	181	181	0.125	1/4	1/4	Chord	4/4	2	1	1/32		1/32	1	1369		articStaccatoAbove							165	
46	46	1449/8	1449/8	0.125	9/32	9/32	Chord	4/4	2	1	1/32		1/32	1	1370		articStaccatoAbove							165	
46	46	725/4	725/4	0.125	5/16	5/16	Chord	4/4	2	1	1/32		1/32	1	1371		articStaccatoAbove							165	
46	46	1451/8	1451/8	0.125	11/32	11/32	Chord	4/4	2	1	1/32		1/32	1	1372		articStaccatoAbove								
46	46	363/2	363/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1373										
46	46	182	182	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1374									166	
46	46	183	183	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1375										
47	47	184	184	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1376										
47	47	369/2	369/2	0.08333333333333333	1/8	1/8	Chord	4/4	1	1	1/48		1/32	2/3	1377		articStaccatoAbove							167	
47	47	2215/12	2215/12	0.08333333333333333	7/48	7/48	Chord	4/4	1	1	1/48		1/32	2/3	1378		articStaccatoAbove							167	
47	47	554/3	554/3	0.08333333333333333	1/6	1/6	Chord	4/4	1	1	1/48		1/32	2/3	1379		articStaccatoAbove							167	
47	47	739/4	739/4	0.08333333333333333	3/16	3/16	Chord	4/4	1	1	1/48		1/32	2/3	1380		articStaccatoAbove							167	
47	47	1109/6	1109/6	0.08333333333333333	5/24	5/24	Chord	4/4	1	1	1/48		1/32	2/3	1381		articStaccatoAbove							167	
47	47	2219/12	2219/12	0.08333333333333333	11/48	11/48	Chord	4/4	1	1	1/48		1/32	2/3	1382		articStaccatoAbove								
47	47	185	185	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	1383		ornamentTurn							168	
47	47	743/4	743/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	1384									168	
47	47	1487/8	1487/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	1385										
47	47	186	186	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1386										
47	47	187	187	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	1387		ornamentTurn							169	
47	47	751/4	751/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	1388									169	
47	47	1503/8	1503/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	1389										
47	47	743/4	743/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	1390										
47	47	369/2	369/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1391										
47	47	185	185	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1392										
47	47	371/2	371/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1393										
47	47	186	186	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1394										
47	47	745/4	745/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1395										
47	47	373/2	373/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1396										
47	47	747/4	747/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1397										
47	47	187	187	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1398										
47	47	749/4	749/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1399										
47	47	375/2	375/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1400										
47	47	751/4	751/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1401										
47	47	185	185	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	1402										
48	48	188	188	0.125	0	0	Chord	4/4	1	1	1/32		1/32	1	1403									170	
48	48	1505/8	1505/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32		1/32	1	1404									170	
48	48	753/4	753/4	0.125	1/16	1/16	Chord	4/4	1	1	1/32		1/32	1	1405									170	
48	48	1507/8	1507/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32		1/32	1	1406									170	
48	48	377/2	377/2	0.125	1/8	1/8	Chord	4/4	1	1	1/32		1/32	1	1407									170	
48	48	1509/8	1509/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32		1/32	1	1408									170	
48	48	755/4	755/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	1409									170	
48	48	1511/8	1511/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	1410										
48	48	189	189	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16	1/16	1	1411										
48	48	189	189	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	1412		ornamentTurn							171	
48	48	759/4	759/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	1413									171	
48	48	1519/8	1519/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	1414										
48	48	190	190	0.0	1/2	1/2	Dynamic	4/4	1	1	0					fp									
48	48	190	190	0.125	1/2	1/2	Chord	4/4	1	1	1/32		1/32	1	1415									172	
48	48	1521/8	1521/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32		1/32	1	1416									172	
48	48	761/4	761/4	0.125	9/16	9/16	Chord	4/4	1	1	1/32		1/32	1	1417									172	
48	48	1523/8	1523/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32		1/32	1	1418									172	
48	48	381/2	381/2	0.125	5/8	5/8	Chord	4/4	1	1	1/32		1/32	1	1419									172	
48	48	1525/8	1525/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32		1/32	1	1420									172	
48	48	763/4	763/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	1421									172	
48	48	1527/8	1527/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	1422										
48	48	191	191	0.0	3/4	3/4	Dynamic	4/4	1	1	0					fp									
48	48	1529/8	1529/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32		1/32	1	1423									173	
48	48	765/4	765/4	0.125	13/16	13/16	Chord	4/4	1	1	1/32		1/32	1	1424									173	
48	48	1531/8	1531/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32		1/32	1	1425									173	
48	48	383/2	383/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32		1/32	1	1426									173	
48	48	1533/8	1533/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32		1/32	1	1427									173	
48	48	767/4	767/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	1428									173	
48	48	1535/8	1535/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	1429										
48	48	188	188	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1430										
48	48	753/4	753/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1431										
48	48	377/2	377/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1432										
48	48	755/4	755/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1433										
48	48	189	189	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1434										
48	48	757/4	757/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1435										
48	48	379/2	379/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1436										
48	48	759/4	759/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1437										
48	48	190	190	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1438										
48	48	191	191	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1439										
49	49	1537/8	1537/8	0.0	1/32	1/32	Dynamic	4/4	1	1	0					p									
49	49	1537/8	1537/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32		1/32	1	1440		ornamentTurn							174	
49	49	769/4	769/4	0.125	1/16	1/16	Chord	4/4	1	1	1/32		1/32	1	1441									174	
49	49	1539/8	1539/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32		1/32	1	1442										
49	49	1541/8	1541/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32		1/32	1	1443		ornamentTurn							175	
49	49	771/4	771/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	1444									175	
49	49	1543/8	1543/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	1445										
49	49	1545/8	1545/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32		1/32	1	1446		ornamentTurn							176	
49	49	773/4	773/4	0.125	5/16	5/16	Chord	4/4	1	1	1/32		1/32	1	1447									176	
49	49	1547/8	1547/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32		1/32	1	1448										
49	49	1549/8	1549/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32		1/32	1	1449		ornamentTurn							177	
49	49	775/4	775/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	1450									177	
49	49	1551/8	1551/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	1451										
49	49	194	194	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1452										
49	49	1557/8	1557/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32		1/32	1	1453		articStaccatoAbove							178	
49	49	779/4	779/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	1454		articStaccatoAbove							178	
49	49	1559/8	1559/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	1455		articStaccatoAbove								
49	49	195	195	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1456										
49	49	781/4	781/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1457										
49	49	391/2	391/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32		1/32	1	1458									179	
49	49	1565/8	1565/8	0.0625	29/32	29/32	Chord	4/4	1	1	1/64		1/64	1	1459									179	
49	49	3131/16	3131/16	0.0625	59/64	59/64	Chord	4/4	1	1	1/64		1/64	1	1460									179	
49	49	783/4	783/4	0.0625	15/16	15/16	Chord	4/4	1	1	1/64		1/64	1	1461									179	
49	49	3133/16	3133/16	0.0625	61/64	61/64	Chord	4/4	1	1	1/64		1/64	1	1462									179	
49	49	1567/8	1567/8	0.0625	31/32	31/32	Chord	4/4	1	1	1/64		1/64	1	1463									179	
49	49	3135/16	3135/16	0.0625	63/64	63/64	Chord	4/4	1	1	1/64		1/64	1	1464										
49	49	192	192	0.0	0	0	Dynamic	4/4	2	1	0					p									
49	49	192	192	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1465										
49	49	385/2	385/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1466										
49	49	193	193	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1467										
49	49	387/2	387/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1468										
49	49	194	194	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1469										
49	49	777/4	777/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1470										
49	49	389/2	389/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1471										
49	49	779/4	779/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1472										
49	49	195	195	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1473										
49	49	781/4	781/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1474										
49	49	391/2	391/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1475										
49	49	783/4	783/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1476										
50	50	196	196	0.125	0	0	Chord	4/4	1	1	1/32		1/32	1	1477									180	
50	50	1569/8	1569/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32		1/32	1	1478									180	
50	50	785/4	785/4	0.125	1/16	1/16	Chord	4/4	1	1	1/32		1/32	1	1479									180	
50	50	1571/8	1571/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32		1/32	1	1480									180	
50	50	393/2	393/2	0.125	1/8	1/8	Chord	4/4	1	1	1/32		1/32	1	1481									180	
50	50	1573/8	1573/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32		1/32	1	1482									180	
50	50	787/4	787/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	1483									180	
50	50	1575/8	1575/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	1484										
50	50	197	197	0.0	1/4	1/4	Dynamic	4/4	1	1	0					f									
50	50	197	197	0.1875	1/4	1/4	Chord	4/4	1	1	3/64		1/32	3/2	1485									181	
50	50	3155/16	3155/16	0.0625	19/64	19/64	Chord	4/4	1	1	1/64		1/64	1	1486										
50	50	789/4	789/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1487										
50	50	395/2	395/2	0.0625	3/8	3/8	Chord	4/4	1	1	1/64		1/64	1	1488										
50	50	3161/16	3161/16	0.0625	25/64	25/64	Chord	4/4	1	1	1/64		1/64	1	1489		articStaccatoAbove							182	
50	50	1581/8	1581/8	0.0625	13/32	13/32	Chord	4/4	1	1	1/64		1/64	1	1490		articStaccatoAbove							182	
50	50	3163/16	3163/16	0.0625	27/64	27/64	Chord	4/4	1	1	1/64		1/64	1	1491		articStaccatoAbove							182	
50	50	791/4	791/4	0.0625	7/16	7/16	Chord	4/4	1	1	1/64		1/64	1	1492		articStaccatoAbove							182	
50	50	3165/16	3165/16	0.0625	29/64	29/64	Chord	4/4	1	1	1/64		1/64	1	1493		articStaccatoAbove							182	
50	50	1583/8	1583/8	0.0625	15/32	15/32	Chord	4/4	1	1	1/64		1/64	1	1494		articStaccatoAbove							182	
50	50	3167/16	3167/16	0.0625	31/64	31/64	Chord	4/4	1	1	1/64		1/64	1	1495		articStaccatoAbove								
50	50	198	198	0.125	1/2	1/2	Chord	4/4	1	1	1/32		1/32	1	1496		articStaccatoAbove								
50	50	1585/8	1585/8	0.0	17/32	17/32	Dynamic	4/4	1	1	0					p									
50	50	1585/8	1585/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32		1/32	1	1497									183	
50	50	793/4	793/4	0.125	9/16	9/16	Chord	4/4	1	1	1/32		1/32	1	1498									183	
50	50	1587/8	1587/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32		1/32	1	1499									183	
50	50	397/2	397/2	0.125	5/8	5/8	Chord	4/4	1	1	1/32		1/32	1	1500									183	
50	50	1589/8	1589/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32		1/32	1	1501									183	
50	50	795/4	795/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	1502									183	
50	50	1591/8	1591/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	1503										
50	50	1593/8	1593/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32		1/32	1	1504									184	
50	50	797/4	797/4	0.125	13/16	13/16	Chord	4/4	1	1	1/32		1/32	1	1505									184	
50	50	1595/8	1595/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32		1/32	1	1506									184	
50	50	399/2	399/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32		1/32	1	1507									184	
50	50	1597/8	1597/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32		1/32	1	1508									184	
50	50	799/4	799/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	1509									184	
50	50	1599/8	1599/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	1510										
50	50	196	196	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1511										
50	50	785/4	785/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1512										
50	50	393/2	393/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1513										
50	50	787/4	787/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1514										
50	50	197	197	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1515										
50	50	789/4	789/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1516										
50	50	395/2	395/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1517										
50	50	791/4	791/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1518										
50	50	198	198	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1519										
50	50	199	199	0.0	3/4	3/4	Dynamic	4/4	2	1	0					p									
50	50	199	199	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1520										
51	51	200	200	0.0	0	0	Dynamic	4/4	1	1	0					f									
51	51	200	200	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1521										
51	51	201	201	0.0	1/4	1/4	Chord	4/4	1	1	0	grace32	1/32	1	1522										
