mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill
145	144	288	288	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1774										
145	144	1729/6	1729/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1775										
145	144	865/3	865/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1776										
146	145	577/2	577/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	1777									92	
146	145	1157/4	1157/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1778									92	
146	145	2315/8	2315/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1779										
146	145	579/2	579/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1780										
146	145	1161/4	1161/4	0.0	7/16	7/16	Dynamic	2/4	1	1	0					p									
146	145	1161/4	1161/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1781										
146	145	289	289	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1782										
146	145	579/2	579/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1783										
146	145	290	290	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1784										
147	146	581/2	581/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	1785									93	
147	146	1165/4	1165/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1786									93	
147	146	2331/8	2331/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1787										
147	146	583/2	583/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1788										
147	146	1169/4	1169/4	0.0	7/16	7/16	Dynamic	2/4	1	1	0					f									
147	146	1169/4	1169/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1789										
147	146	291	291	0.0	1/8	1/8	Dynamic	2/4	2	1	0					p									
147	146	291	291	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1790										
147	146	583/2	583/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1791										
147	146	292	292	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1792										
148	147	585/2	585/2	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	1793										
148	147	878/3	878/3	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	1794										
148	147	1757/6	1757/6	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	1795										
148	147	293	293	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	1796										
148	147	1759/6	1759/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	1797										
148	147	880/3	880/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	1798										
148	147	587/2	587/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1799										
148	147	881/3	881/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1800										
148	147	1763/6	1763/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1801										
148	147	294	294	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1802										
148	147	1765/6	1765/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1803										
148	147	883/3	883/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1804										
148	147	585/2	585/2	0.0	0	0	Dynamic	2/4	2	1	0					f									
148	147	585/2	585/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1805										
149	148	589/2	589/2	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	1806										
149	148	884/3	884/3	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	1807										
149	148	1769/6	1769/6	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	1808										
149	148	295	295	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	1809										
149	148	1771/6	1771/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	1810										
149	148	886/3	886/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	1811										
149	148	591/2	591/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1812										
149	148	887/3	887/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1813										
149	148	1775/6	1775/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1814										
149	148	296	296	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1815										
149	148	1777/6	1777/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1816										
149	148	889/3	889/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1817										
150	149	593/2	593/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	1818									94	
150	149	1189/4	1189/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1819									94	
150	149	2379/8	2379/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1820										
150	149	595/2	595/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1821										
150	149	1193/4	1193/4	0.0	7/16	7/16	Dynamic	2/4	1	1	0					p									
150	149	1193/4	1193/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1822										
150	149	297	297	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1823										
150	149	595/2	595/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1824										
150	149	298	298	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1825										
151	150	597/2	597/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	1826									95	
151	150	1197/4	1197/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1827									95	
151	150	2395/8	2395/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1828										
151	150	599/2	599/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1829										
151	150	1201/4	1201/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1830										
151	150	299	299	0.0	1/8	1/8	Dynamic	2/4	2	1	0					p									
151	150	299	299	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1831										
151	150	599/2	599/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1832										
151	150	300	300	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1833										
152	151	601/2	601/2	0.0	0	0	Dynamic	2/4	1	1	0					f									
152	151	601/2	601/2	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	1834										
152	151	902/3	902/3	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	1835										
152	151	1805/6	1805/6	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	1836										
152	151	301	301	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	1837										
152	151	1807/6	1807/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	1838										
152	151	904/3	904/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	1839										
152	151	603/2	603/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1840										
152	151	905/3	905/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1841										
152	151	1811/6	1811/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1842										
152	151	302	302	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1843										
152	151	1813/6	1813/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1844										
152	151	907/3	907/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1845										
152	151	601/2	601/2	0.0	0	0	Dynamic	2/4	2	1	0					f									
152	151	601/2	601/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1846										
153	152	605/2	605/2	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	1847										
153	152	908/3	908/3	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	1848										
153	152	1817/6	1817/6	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	1849										
153	152	303	303	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	1850										
153	152	1819/6	1819/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	1851										
153	152	910/3	910/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	1852										
153	152	607/2	607/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1853										
153	152	911/3	911/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1854										
153	152	1823/6	1823/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1855										
153	152	304	304	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1856										
153	152	1825/6	1825/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1857										
153	152	913/3	913/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1858										
154	153	609/2	609/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	1859									96	
154	153	1221/4	1221/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1860									96	
154	153	2443/8	2443/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1861									96	
154	153	611/2	611/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1862										
154	153	1225/4	1225/4	0.0	7/16	7/16	Dynamic	2/4	1	1	0					p									
154	153	1225/4	1225/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1863										
154	153	305	305	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1864										
154	153	611/2	611/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1865										
154	153	306	306	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1866										
155	154	613/2	613/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	1867									97	
155	154	1229/4	1229/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1868									97	
155	154	2459/8	2459/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1869									97	
155	154	615/2	615/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1870										
155	154	1233/4	1233/4	0.0	7/16	7/16	Dynamic	2/4	1	1	0					f									
155	154	1233/4	1233/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1871										
155	154	307	307	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1872										
155	154	615/2	615/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1873										
155	154	308	308	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1874										
156	155	617/2	617/2	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	1875										
156	155	926/3	926/3	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	1876										
156	155	1853/6	1853/6	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	1877										
156	155	309	309	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	1878										
156	155	1855/6	1855/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	1879										
156	155	928/3	928/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	1880										
156	155	619/2	619/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1881										
156	155	929/3	929/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1882										
156	155	1859/6	1859/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1883										
156	155	310	310	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1884										
156	155	1861/6	1861/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1885										
156	155	931/3	931/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1886										
156	155	617/2	617/2	0.0	0	0	Dynamic	2/4	2	1	0					f									
156	155	617/2	617/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1887										
157	156	621/2	621/2	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	1888										
157	156	932/3	932/3	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	1889										
157	156	1865/6	1865/6	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	1890										
157	156	311	311	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	1891										
157	156	1867/6	1867/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	1892										
157	156	934/3	934/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	1893										
157	156	623/2	623/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1894										
157	156	935/3	935/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1895										
157	156	1871/6	1871/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1896										
157	156	312	312	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1897										
157	156	1873/6	1873/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1898										
157	156	937/3	937/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1899										
158	157	625/2	625/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1900										
158	157	313	313	0.0	1/8	1/8	Dynamic	2/4	1	1	0					p									
158	157	313	313	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1901										
158	157	627/2	627/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1902										
158	157	314	314	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1903										
158	157	625/2	625/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1904										
158	157	1251/4	1251/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1905										
158	157	313	313	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1906										
158	157	1253/4	1253/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1907										
158	157	627/2	627/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1908										
158	157	1255/4	1255/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1909										
158	157	314	314	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1910										
158	157	1257/4	1257/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1911										
158	157	625/2	625/2	0.0	0	0	Dynamic	2/4	2	2	0					p									
158	157	625/2	625/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	1912										
158	157	313	313	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1913										
158	157	627/2	627/2	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1914										
158	157	314	314	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1915										
159	158	629/2	629/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	1916									98	
159	158	1261/4	1261/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1917									98	
159	158	631/2	631/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1918										
159	158	629/2	629/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1919										
159	158	1259/4	1259/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1920										
159	158	315	315	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1921										
159	158	1261/4	1261/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1922										
159	158	631/2	631/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1923										
159	158	1263/4	1263/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1924										
159	158	316	316	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1925										
159	158	1265/4	1265/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1926										
159	158	629/2	629/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	1927										
159	158	315	315	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1928										
159	158	631/2	631/2	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1929										
159	158	316	316	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1930										
160	159	1267/4	1267/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1931									99	
160	159	317	317	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1932										
160	159	1269/4	1269/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1933		articStaccatissimoAbove								
160	159	635/2	635/2	0.0	1/4	1/4	StaffText	2/4	1	1	0							crescendo							
160	159	635/2	635/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1934		articStaccatoAbove								
160	159	1271/4	1271/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1935		articStaccatoAbove								
160	159	318	318	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1936		articStaccatoAbove								
160	159	1273/4	1273/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1937		articStaccatoAbove								
160	159	633/2	633/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1938										
160	159	1267/4	1267/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1939										
160	159	317	317	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1940										
160	159	1269/4	1269/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1941										
160	159	635/2	635/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1942										
160	159	1271/4	1271/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1943										
160	159	318	318	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1944										
160	159	1273/4	1273/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1945										
160	159	633/2	633/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	1946										
160	159	317	317	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1947										
160	159	635/2	635/2	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1948										
160	159	318	318	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1949										
161	160	637/2	637/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	1950									100	
161	160	1277/4	1277/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1951									100	
161	160	639/2	639/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1952										
161	160	637/2	637/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1953										
161	160	1275/4	1275/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1954										
161	160	319	319	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1955										
161	160	1277/4	1277/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1956										
161	160	639/2	639/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1957										
161	160	1279/4	1279/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1958										
161	160	320	320	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1959										
161	160	1281/4	1281/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1960										
161	160	637/2	637/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	1961										
161	160	319	319	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1962										
161	160	639/2	639/2	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1963										
161	160	320	320	0.0	3/8	3/8	Dynamic	2/4	2	2	0					f									
161	160	320	320	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1964										
162	161	641/2	641/2	0.0	0	0	Dynamic	2/4	1	1	0					f									
162	161	641/2	641/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1965										
162	161	321	321	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1966									101	
162	161	2569/8	2569/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1967									101	
162	161	1285/4	1285/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1968									101	
162	161	2571/8	2571/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1969									101	
162	161	643/2	643/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1970										
162	161	641/2	641/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1971										
162	161	1283/4	1283/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1972										
162	161	321	321	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1973										
162	161	1285/4	1285/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1974										
162	161	643/2	643/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1975										
162	161	1287/4	1287/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1976										
162	161	322	322	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1977										
162	161	1289/4	1289/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1978										
162	161	641/2	641/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	1979										
162	161	321	321	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1980										
162	161	643/2	643/2	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1981										
162	161	322	322	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1982										
163	162	645/2	645/2	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	1983										
163	162	2581/8	2581/8	0.0	1/32	1/32	Dynamic	2/4	1	1	0					f									
163	162	2581/8	2581/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	1984										
163	162	1291/4	1291/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1985										
163	162	2583/8	2583/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1986										
163	162	323	323	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1987										
163	162	2585/8	2585/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1988										
163	162	1293/4	1293/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1989										
163	162	2587/8	2587/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1990										
163	162	647/2	647/2	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1991										
163	162	2589/8	2589/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1992										
163	162	1295/4	1295/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1993										
163	162	2591/8	2591/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1994										
163	162	324	324	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1995										
163	162	2593/8	2593/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1996										
163	162	1297/4	1297/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1997										
163	162	2595/8	2595/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1998										
163	162	645/2	645/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1999										
163	162	647/2	647/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2000										
163	162	324	324	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2001										
163	162	645/2	645/2	0.0	0	0	Dynamic	2/4	2	2	0					f									
163	162	645/2	645/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	2002										
164	163	649/2	649/2	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	2003										
164	163	2597/8	2597/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	2004										
164	163	1299/4	1299/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	2005										
164	163	2599/8	2599/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	2006										
164	163	325	325	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	2007										
164	163	2601/8	2601/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	2008										
164	163	1301/4	1301/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	2009										
164	163	2603/8	2603/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	2010										
164	163	651/2	651/2	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	2011										
164	163	2605/8	2605/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	2012										
164	163	1303/4	1303/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	2013										
164	163	2607/8	2607/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	2014										
164	163	326	326	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	2015										
164	163	2609/8	2609/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	2016										
164	163	1305/4	1305/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	2017										
164	163	2611/8	2611/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2018										
164	163	649/2	649/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2019										
164	163	651/2	651/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2020										
164	163	326	326	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2021										
165	164	653/2	653/2	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	2022										
165	164	2613/8	2613/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	2023										
165	164	1307/4	1307/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	2024										
165	164	2615/8	2615/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	2025										
165	164	327	327	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	2026										
